# scene_asset_ref.txt - 场景资产源引用清单
# 由 merge_new_assets.py 自动生成, 更新时间: 2026-09-22 15:39:44
# 格式: 资产路径 | 类别 | 尺寸 | 调整建议

# 1. 地面/地形 (ground) - 共 24 个

/Game/PolyHaven/Celandine/Celandine_1k.Celandine_1k | 地面/地形 | 223.9 x 30.7 x 18.6 | 可直接使用
/Game/sences/test1/scene/Materials/Downloads_material_484.Downloads_material_484 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_485.Downloads_material_485 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_486.Downloads_material_486 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_487.Downloads_material_487 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_488.Downloads_material_488 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_489.Downloads_material_489 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_49.Downloads_material_49 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_490.Downloads_material_490 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_491.Downloads_material_491 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_492.Downloads_material_492 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_493.Downloads_material_493 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_494.Downloads_material_494 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_495.Downloads_material_495 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_496.Downloads_material_496 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_497.Downloads_material_497 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_498.Downloads_material_498 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_499.Downloads_material_499 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_5.Downloads_material_5 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_50.Downloads_material_50 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_500.Downloads_material_500 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_501.Downloads_material_501 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_502.Downloads_material_502 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_503.Downloads_material_503 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_504.Downloads_material_504 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_505.Downloads_material_505 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_506.Downloads_material_506 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_507.Downloads_material_507 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_508.Downloads_material_508 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_509.Downloads_material_509 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_51.Downloads_material_51 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_510.Downloads_material_510 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_511.Downloads_material_511 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_512.Downloads_material_512 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_513.Downloads_material_513 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_514.Downloads_material_514 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_515.Downloads_material_515 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_516.Downloads_material_516 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_517.Downloads_material_517 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_518.Downloads_material_518 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_519.Downloads_material_519 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_52.Downloads_material_52 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_520.Downloads_material_520 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_521.Downloads_material_521 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_522.Downloads_material_522 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_523.Downloads_material_523 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_524.Downloads_material_524 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_525.Downloads_material_525 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_526.Downloads_material_526 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_527.Downloads_material_527 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_528.Downloads_material_528 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_529.Downloads_material_529 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_53.Downloads_material_53 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_530.Downloads_material_530 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_531.Downloads_material_531 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_532.Downloads_material_532 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_533.Downloads_material_533 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_534.Downloads_material_534 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_535.Downloads_material_535 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_536.Downloads_material_536 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_537.Downloads_material_537 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_538.Downloads_material_538 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_539.Downloads_material_539 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_54.Downloads_material_54 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_540.Downloads_material_540 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_541.Downloads_material_541 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_542.Downloads_material_542 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_543.Downloads_material_543 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_544.Downloads_material_544 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_545.Downloads_material_545 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_546.Downloads_material_546 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_547.Downloads_material_547 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_548.Downloads_material_548 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_549.Downloads_material_549 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_55.Downloads_material_55 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_550.Downloads_material_550 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_551.Downloads_material_551 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_552.Downloads_material_552 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_553.Downloads_material_553 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_554.Downloads_material_554 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_555.Downloads_material_555 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_556.Downloads_material_556 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_557.Downloads_material_557 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_558.Downloads_material_558 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_559.Downloads_material_559 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_56.Downloads_material_56 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_560.Downloads_material_560 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_561.Downloads_material_561 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_562.Downloads_material_562 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_563.Downloads_material_563 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_564.Downloads_material_564 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_565.Downloads_material_565 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_566.Downloads_material_566 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_567.Downloads_material_567 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_568.Downloads_material_568 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_569.Downloads_material_569 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_57.Downloads_material_57 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_570.Downloads_material_570 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_571.Downloads_material_571 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_572.Downloads_material_572 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_573.Downloads_material_573 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_574.Downloads_material_574 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_575.Downloads_material_575 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_576.Downloads_material_576 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_577.Downloads_material_577 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_578.Downloads_material_578 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_579.Downloads_material_579 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_58.Downloads_material_58 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_580.Downloads_material_580 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_581.Downloads_material_581 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_582.Downloads_material_582 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_583.Downloads_material_583 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_584.Downloads_material_584 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_585.Downloads_material_585 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_586.Downloads_material_586 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_587.Downloads_material_587 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_588.Downloads_material_588 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_589.Downloads_material_589 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_59.Downloads_material_59 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_590.Downloads_material_590 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_591.Downloads_material_591 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_592.Downloads_material_592 | 材质 | MaterialInstanceConstant | -
/Game/sences/test1/scene/Materials/Downloads_material_593.Downloads_material_593 | 材质 | MaterialInstanceConstant | -
